"global_step","MountainCarContinuous-v0_mpc_s4_1754939755 - _step","MountainCarContinuous-v0_mpc_s4_1754939755 - _step__MIN","MountainCarContinuous-v0_mpc_s4_1754939755 - _step__MAX","MountainCarContinuous-v0_mpc_s4_1754939755 - perf/planning_time_per_step","MountainCarContinuous-v0_mpc_s4_1754939755 - perf/planning_time_per_step__MIN","MountainCarContinuous-v0_mpc_s4_1754939755 - perf/planning_time_per_step__MAX","MountainCarContinuous-v0_mpc_s9_1754939128 - _step","MountainCarContinuous-v0_mpc_s9_1754939128 - _step__MIN","MountainCarContinuous-v0_mpc_s9_1754939128 - _step__MAX","MountainCarContinuous-v0_mpc_s9_1754939128 - perf/planning_time_per_step","MountainCarContinuous-v0_mpc_s9_1754939128 - perf/planning_time_per_step__MIN","MountainCarContinuous-v0_mpc_s9_1754939128 - perf/planning_time_per_step__MAX","MountainCarContinuous-v0_mpc_s8_1754938677 - _step","MountainCarContinuous-v0_mpc_s8_1754938677 - _step__MIN","MountainCarContinuous-v0_mpc_s8_1754938677 - _step__MAX","MountainCarContinuous-v0_mpc_s8_1754938677 - perf/planning_time_per_step","MountainCarContinuous-v0_mpc_s8_1754938677 - perf/planning_time_per_step__MIN","MountainCarContinuous-v0_mpc_s8_1754938677 - perf/planning_time_per_step__MAX","MountainCarContinuous-v0_mpc_s7_1754938137 - _step","MountainCarContinuous-v0_mpc_s7_1754938137 - _step__MIN","MountainCarContinuous-v0_mpc_s7_1754938137 - _step__MAX","MountainCarContinuous-v0_mpc_s7_1754938137 - perf/planning_time_per_step","MountainCarContinuous-v0_mpc_s7_1754938137 - perf/planning_time_per_step__MIN","MountainCarContinuous-v0_mpc_s7_1754938137 - perf/planning_time_per_step__MAX","MountainCarContinuous-v0_mpc_s6_1754937590 - _step","MountainCarContinuous-v0_mpc_s6_1754937590 - _step__MIN","MountainCarContinuous-v0_mpc_s6_1754937590 - _step__MAX","MountainCarContinuous-v0_mpc_s6_1754937590 - perf/planning_time_per_step","MountainCarContinuous-v0_mpc_s6_1754937590 - perf/planning_time_per_step__MIN","MountainCarContinuous-v0_mpc_s6_1754937590 - perf/planning_time_per_step__MAX","MountainCarContinuous-v0_mpc_s5_1754937070 - _step","MountainCarContinuous-v0_mpc_s5_1754937070 - _step__MIN","MountainCarContinuous-v0_mpc_s5_1754937070 - _step__MAX","MountainCarContinuous-v0_mpc_s5_1754937070 - perf/planning_time_per_step","MountainCarContinuous-v0_mpc_s5_1754937070 - perf/planning_time_per_step__MIN","MountainCarContinuous-v0_mpc_s5_1754937070 - perf/planning_time_per_step__MAX","MountainCarContinuous-v0_mpc_s3_1754933676 - _step","MountainCarContinuous-v0_mpc_s3_1754933676 - _step__MIN","MountainCarContinuous-v0_mpc_s3_1754933676 - _step__MAX","MountainCarContinuous-v0_mpc_s3_1754933676 - perf/planning_time_per_step","MountainCarContinuous-v0_mpc_s3_1754933676 - perf/planning_time_per_step__MIN","MountainCarContinuous-v0_mpc_s3_1754933676 - perf/planning_time_per_step__MAX","MountainCarContinuous-v0_mpc_s2_1754933238 - _step","MountainCarContinuous-v0_mpc_s2_1754933238 - _step__MIN","MountainCarContinuous-v0_mpc_s2_1754933238 - _step__MAX","MountainCarContinuous-v0_mpc_s2_1754933238 - perf/planning_time_per_step","MountainCarContinuous-v0_mpc_s2_1754933238 - perf/planning_time_per_step__MIN","MountainCarContinuous-v0_mpc_s2_1754933238 - perf/planning_time_per_step__MAX","MountainCarContinuous-v0_mpc_s1_1754932711 - _step","MountainCarContinuous-v0_mpc_s1_1754932711 - _step__MIN","MountainCarContinuous-v0_mpc_s1_1754932711 - _step__MAX","MountainCarContinuous-v0_mpc_s1_1754932711 - perf/planning_time_per_step","MountainCarContinuous-v0_mpc_s1_1754932711 - perf/planning_time_per_step__MIN","MountainCarContinuous-v0_mpc_s1_1754932711 - perf/planning_time_per_step__MAX","MountainCarContinuous-v0_mpc_s0_1754932117 - _step","MountainCarContinuous-v0_mpc_s0_1754932117 - _step__MIN","MountainCarContinuous-v0_mpc_s0_1754932117 - _step__MAX","MountainCarContinuous-v0_mpc_s0_1754932117 - perf/planning_time_per_step","MountainCarContinuous-v0_mpc_s0_1754932117 - perf/planning_time_per_step__MIN","MountainCarContinuous-v0_mpc_s0_1754932117 - perf/planning_time_per_step__MAX"
"8150","1248","1248","1248","0.0040444047","0.0040444047","0.0040444047","1248","1248","1248","0.0041396916","0.0041396916","0.0041396916","1248","1248","1248","0.0043681073","0.0043681073","0.0043681073","1248","1248","1248","0.004204617","0.004204617","0.004204617","1248","1248","1248","0.004123693","0.004123693","0.004123693","1248","1248","1248","0.0054583694","0.0054583694","0.0054583694","1248","1248","1248","0.004086659","0.004086659","0.004086659","1248","1248","1248","0.0041248603","0.0041248603","0.0041248603","1248","1248","1248","0.0041606026","0.0041606026","0.0041606026","1248","1248","1248","0.004119566","0.004119566","0.004119566"
"8200","1257","1257","1257","0.004093738","0.004093738","0.004093738","1257","1257","1257","0.004412935","0.004412935","0.004412935","1257","1257","1257","0.004209501","0.004209501","0.004209501","1257","1257","1257","0.004211683","0.004211683","0.004211683","1257","1257","1257","0.00433087","0.00433087","0.00433087","1257","1257","1257","0.0047674626","0.0047674626","0.0047674626","1257","1257","1257","0.0041721417","0.0041721417","0.0041721417","1257","1257","1257","0.0041168695","0.0041168695","0.0041168695","1257","1257","1257","0.0041592745","0.0041592745","0.0041592745","1257","1257","1257","0.0047519933","0.0047519933","0.0047519933"
"8250","1267","1267","1267","0.0040085986","0.0040085986","0.0040085986","1267","1267","1267","0.0052724667","0.0052724667","0.0052724667","1267","1267","1267","0.004171038","0.004171038","0.004171038","1267","1267","1267","0.00552726","0.00552726","0.00552726","1267","1267","1267","0.004216834","0.004216834","0.004216834","1267","1267","1267","0.004155836","0.004155836","0.004155836","1267","1267","1267","0.004197916","0.004197916","0.004197916","1267","1267","1267","0.0040822546","0.0040822546","0.0040822546","1267","1267","1267","0.0043921922","0.0043921922","0.0043921922","1267","1267","1267","0.004147592","0.004147592","0.004147592"
"8300","1276","1276","1276","0.004005483","0.004005483","0.004005483","1276","1276","1276","0.0041255765","0.0041255765","0.0041255765","1276","1276","1276","0.004139741","0.004139741","0.004139741","1276","1276","1276","0.0045629106","0.0045629106","0.0045629106","1276","1276","1276","0.004639563","0.004639563","0.004639563","1276","1276","1276","0.0049584345","0.0049584345","0.0049584345","1276","1276","1276","0.0042753355","0.0042753355","0.0042753355","1276","1276","1276","0.0040841857","0.0040841857","0.0040841857","1276","1276","1276","0.0045920187","0.0045920187","0.0045920187","1276","1276","1276","0.004147014","0.004147014","0.004147014"
"8350","1285","1285","1285","0.0040034805","0.0040034805","0.0040034805","1285","1285","1285","0.004118986","0.004118986","0.004118986","1285","1285","1285","0.0041551683","0.0041551683","0.0041551683","1285","1285","1285","0.00416414","0.00416414","0.00416414","1285","1285","1285","0.004205561","0.004205561","0.004205561","1285","1285","1285","0.004205682","0.004205682","0.004205682","1285","1285","1285","0.004193678","0.004193678","0.004193678","1285","1285","1285","0.004093861","0.004093861","0.004093861","1285","1285","1285","0.0041522365","0.0041522365","0.0041522365","1285","1285","1285","0.0041247536","0.0041247536","0.0041247536"
"8400","1294","1294","1294","0.004121926","0.004121926","0.004121926","1294","1294","1294","0.0041025295","0.0041025295","0.0041025295","1294","1294","1294","0.0043927324","0.0043927324","0.0043927324","1294","1294","1294","0.0041968166","0.0041968166","0.0041968166","1294","1294","1294","0.004151574","0.004151574","0.004151574","1294","1294","1294","0.004195947","0.004195947","0.004195947","1294","1294","1294","0.004174599","0.004174599","0.004174599","1294","1294","1294","0.004125424","0.004125424","0.004125424","1294","1294","1294","0.0042025065","0.0042025065","0.0042025065","1294","1294","1294","0.0041581225","0.0041581225","0.0041581225"
"8450","1304","1304","1304","0.0041384916","0.0041384916","0.0041384916","1304","1304","1304","0.004107908","0.004107908","0.004107908","1304","1304","1304","0.0041984417","0.0041984417","0.0041984417","1304","1304","1304","0.004172002","0.004172002","0.004172002","1304","1304","1304","0.0041551874","0.0041551874","0.0041551874","1304","1304","1304","0.004152995","0.004152995","0.004152995","1304","1304","1304","0.004178316","0.004178316","0.004178316","1304","1304","1304","0.0040959846","0.0040959846","0.0040959846","1304","1304","1304","0.0042355806","0.0042355806","0.0042355806","1304","1304","1304","0.0044012354","0.0044012354","0.0044012354"
"8500","1313","1313","1313","0.0040755216","0.0040755216","0.0040755216","1313","1313","1313","0.0041557155","0.0041557155","0.0041557155","1313","1313","1313","0.004167201","0.004167201","0.004167201","1313","1313","1313","0.00415976","0.00415976","0.00415976","1313","1313","1313","0.004143555","0.004143555","0.004143555","1313","1313","1313","0.0042284047","0.0042284047","0.0042284047","1313","1313","1313","0.0042595724","0.0042595724","0.0042595724","1313","1313","1313","0.0040913317","0.0040913317","0.0040913317","1313","1313","1313","0.0043197637","0.0043197637","0.0043197637","1313","1313","1313","0.0043364717","0.0043364717","0.0043364717"
"8550","1322","1322","1322","0.0040630624","0.0040630624","0.0040630624","1322","1322","1322","0.00415303","0.00415303","0.00415303","1322","1322","1322","0.0041587483","0.0041587483","0.0041587483","1322","1322","1322","0.004264143","0.004264143","0.004264143","1322","1322","1322","0.00414632","0.00414632","0.00414632","1322","1322","1322","0.0043142214","0.0043142214","0.0043142214","1322","1322","1322","0.004153036","0.004153036","0.004153036","1322","1322","1322","0.0041512516","0.0041512516","0.0041512516","1322","1322","1322","0.0041815275","0.0041815275","0.0041815275","1322","1322","1322","0.0040749246","0.0040749246","0.0040749246"
"8600","1331","1331","1331","0.004035228","0.004035228","0.004035228","1331","1331","1331","0.0041192533","0.0041192533","0.0041192533","1331","1331","1331","0.0041680634","0.0041680634","0.0041680634","1331","1331","1331","0.0042780866","0.0042780866","0.0042780866","1331","1331","1331","0.004203653","0.004203653","0.004203653","1331","1331","1331","0.0041292924","0.0041292924","0.0041292924","1331","1331","1331","0.0041312226","0.0041312226","0.0041312226","1331","1331","1331","0.0043169064","0.0043169064","0.0043169064","1331","1331","1331","0.004183001","0.004183001","0.004183001","1331","1331","1331","0.004927539","0.004927539","0.004927539"
"8650","1341","1341","1341","0.004062406","0.004062406","0.004062406","1341","1341","1341","0.004276301","0.004276301","0.004276301","1341","1341","1341","0.00411663","0.00411663","0.00411663","1341","1341","1341","0.004317351","0.004317351","0.004317351","1341","1341","1341","0.0041814423","0.0041814423","0.0041814423","1341","1341","1341","0.0041238335","0.0041238335","0.0041238335","1341","1341","1341","0.0041326745","0.0041326745","0.0041326745","1341","1341","1341","0.00417635","0.00417635","0.00417635","1341","1341","1341","0.004200112","0.004200112","0.004200112","1341","1341","1341","0.0042056586","0.0042056586","0.0042056586"
"8700","1350","1350","1350","0.004301479","0.004301479","0.004301479","1350","1350","1350","0.004119428","0.004119428","0.004119428","1350","1350","1350","0.0041269856","0.0041269856","0.0041269856","1350","1350","1350","0.0041941125","0.0041941125","0.0041941125","1350","1350","1350","0.0041379123","0.0041379123","0.0041379123","1350","1350","1350","0.004129985","0.004129985","0.004129985","1350","1350","1350","0.0041426416","0.0041426416","0.0041426416","1350","1350","1350","0.0041493713","0.0041493713","0.0041493713","1350","1350","1350","0.0041404497","0.0041404497","0.0041404497","1350","1350","1350","0.004207039","0.004207039","0.004207039"
"8750","1359","1359","1359","0.0040981043","0.0040981043","0.0040981043","1359","1359","1359","0.004165581","0.004165581","0.004165581","1359","1359","1359","0.004167963","0.004167963","0.004167963","1359","1359","1359","0.0041736956","0.0041736956","0.0041736956","1359","1359","1359","0.0041345484","0.0041345484","0.0041345484","1359","1359","1359","0.004121903","0.004121903","0.004121903","1359","1359","1359","0.0041748136","0.0041748136","0.0041748136","1359","1359","1359","0.0041955276","0.0041955276","0.0041955276","1359","1359","1359","0.0041852407","0.0041852407","0.0041852407","1359","1359","1359","0.0043586227","0.0043586227","0.0043586227"
"8800","1368","1368","1368","0.0040822993","0.0040822993","0.0040822993","1368","1368","1368","0.004139555","0.004139555","0.004139555","1368","1368","1368","0.0042753923","0.0042753923","0.0042753923","1368","1368","1368","0.004226699","0.004226699","0.004226699","1368","1368","1368","0.0041545136","0.0041545136","0.0041545136","1368","1368","1368","0.0041880608","0.0041880608","0.0041880608","1368","1368","1368","0.0041172374","0.0041172374","0.0041172374","1368","1368","1368","0.0047137234","0.0047137234","0.0047137234","1368","1368","1368","0.0042050467","0.0042050467","0.0042050467","1368","1368","1368","0.004187136","0.004187136","0.004187136"
"8850","1378","1378","1378","0.004059251","0.004059251","0.004059251","1378","1378","1378","0.0041620056","0.0041620056","0.0041620056","1378","1378","1378","0.0042093513","0.0042093513","0.0042093513","1378","1378","1378","0.0055017998","0.0055017998","0.0055017998","1378","1378","1378","0.0041478095","0.0041478095","0.0041478095","1378","1378","1378","0.0041346536","0.0041346536","0.0041346536","1378","1378","1378","0.004133153","0.004133153","0.004133153","1378","1378","1378","0.004232555","0.004232555","0.004232555","1378","1378","1378","0.0041872673","0.0041872673","0.0041872673","1378","1378","1378","0.0041849576","0.0041849576","0.0041849576"
"8900","1387","1387","1387","0.0040189275","0.0040189275","0.0040189275","1387","1387","1387","0.0041108713","0.0041108713","0.0041108713","1387","1387","1387","0.004194288","0.004194288","0.004194288","1387","1387","1387","0.0041850475","0.0041850475","0.0041850475","1387","1387","1387","0.0041434215","0.0041434215","0.0041434215","1388","1388","1388","0.0046394644","0.0046394644","0.0046394644","1387","1387","1387","0.0041319765","0.0041319765","0.0041319765","1387","1387","1387","0.00427365","0.00427365","0.00427365","1387","1387","1387","0.0045939363","0.0045939363","0.0045939363","1387","1387","1387","0.004171742","0.004171742","0.004171742"
"8950","1396","1396","1396","0.004035532","0.004035532","0.004035532","1396","1396","1396","0.0041215504","0.0041215504","0.0041215504","1396","1396","1396","0.0041552656","0.0041552656","0.0041552656","1396","1396","1396","0.0041573006","0.0041573006","0.0041573006","1396","1396","1396","0.004334918","0.004334918","0.004334918","1397","1397","1397","0.0042876583","0.0042876583","0.0042876583","1396","1396","1396","0.0043761153","0.0043761153","0.0043761153","1396","1396","1396","0.004201787","0.004201787","0.004201787","1396","1396","1396","0.0041044033","0.0041044033","0.0041044033","1396","1396","1396","0.004153573","0.004153573","0.004153573"
"9000","1405","1405","1405","0.0040186686","0.0040186686","0.0040186686","1405","1405","1405","0.0041875564","0.0041875564","0.0041875564","1405","1405","1405","0.00414215","0.00414215","0.00414215","1405","1405","1405","0.004327814","0.004327814","0.004327814","1405","1405","1405","0.0041706297","0.0041706297","0.0041706297","1406","1406","1406","0.0041816565","0.0041816565","0.0041816565","1405","1405","1405","0.0041038175","0.0041038175","0.0041038175","1406","1406","1406","0.0041517382","0.0041517382","0.0041517382","1405","1405","1405","0.0041213073","0.0041213073","0.0041213073","1405","1405","1405","0.004179284","0.004179284","0.004179284"
"9001","1414","1414","1414","0.0040372396","0.0040372396","0.0040372396","1414","1414","1414","0.004207119","0.004207119","0.004207119","1414","1414","1414","0.004148864","0.004148864","0.004148864","1414","1414","1414","0.0043339394","0.0043339394","0.0043339394","1414","1414","1414","0.004178307","0.004178307","0.004178307","1414","1414","1414","0.0042096213","0.0042096213","0.0042096213","1414","1414","1414","0.004127655","0.004127655","0.004127655","1414","1414","1414","0.0041748188","0.0041748188","0.0041748188","1414","1414","1414","0.004153391","0.004153391","0.004153391","1414","1414","1414","0.0042071715","0.0042071715","0.0042071715"
"9050","1423","1423","1423","0.00404668","0.00404668","0.00404668","1423","1423","1423","0.00412767","0.00412767","0.00412767","1423","1423","1423","0.004128037","0.004128037","0.004128037","1423","1423","1423","0.0042277575","0.0042277575","0.0042277575","1423","1423","1423","0.0041903276","0.0041903276","0.0041903276","1423","1423","1423","0.0054010525","0.0054010525","0.0054010525","1423","1423","1423","0.004149024","0.004149024","0.004149024","1423","1423","1423","0.004216676","0.004216676","0.004216676","1423","1423","1423","0.004093084","0.004093084","0.004093084","1423","1423","1423","0.0046345647","0.0046345647","0.0046345647"
"9100","1432","1432","1432","0.004051605","0.004051605","0.004051605","1432","1432","1432","0.0042002853","0.0042002853","0.0042002853","1432","1432","1432","0.0041782656","0.0041782656","0.0041782656","1432","1432","1432","0.004217536","0.004217536","0.004217536","1432","1432","1432","0.004440929","0.004440929","0.004440929","1432","1432","1432","0.004257665","0.004257665","0.004257665","1432","1432","1432","0.004138818","0.004138818","0.004138818","1432","1432","1432","0.004162709","0.004162709","0.004162709","1432","1432","1432","0.00408272","0.00408272","0.00408272","1432","1432","1432","0.0041467273","0.0041467273","0.0041467273"
"9150","1441","1441","1441","0.0041098706","0.0041098706","0.0041098706","1441","1441","1441","0.004191092","0.004191092","0.004191092","1441","1441","1441","0.004188095","0.004188095","0.004188095","1441","1441","1441","0.004288998","0.004288998","0.004288998","1441","1441","1441","0.0041716387","0.0041716387","0.0041716387","1441","1441","1441","0.0042583826","0.0042583826","0.0042583826","1441","1441","1441","0.004214633","0.004214633","0.004214633","1441","1441","1441","0.004161138","0.004161138","0.004161138","1441","1441","1441","0.0041782707","0.0041782707","0.0041782707","1441","1441","1441","0.0041157473","0.0041157473","0.0041157473"
"9200","1450","1450","1450","0.0041440753","0.0041440753","0.0041440753","1450","1450","1450","0.004740293","0.004740293","0.004740293","1450","1450","1450","0.004123318","0.004123318","0.004123318","1450","1450","1450","0.0042455993","0.0042455993","0.0042455993","1450","1450","1450","0.004151385","0.004151385","0.004151385","1450","1450","1450","0.004319092","0.004319092","0.004319092","1450","1450","1450","0.004145801","0.004145801","0.004145801","1450","1450","1450","0.004146663","0.004146663","0.004146663","1450","1450","1450","0.0041228975","0.0041228975","0.0041228975","1450","1450","1450","0.004132623","0.004132623","0.004132623"
"9250","1460","1460","1460","0.0040385444","0.0040385444","0.0040385444","1460","1460","1460","0.0041360753","0.0041360753","0.0041360753","1460","1460","1460","0.00465658","0.00465658","0.00465658","1460","1460","1460","0.004163081","0.004163081","0.004163081","1460","1460","1460","0.004160908","0.004160908","0.004160908","1460","1460","1460","0.004360127","0.004360127","0.004360127","1460","1460","1460","0.0041786297","0.0041786297","0.0041786297","1460","1460","1460","0.0041400194","0.0041400194","0.0041400194","1460","1460","1460","0.004149813","0.004149813","0.004149813","1460","1460","1460","0.004159906","0.004159906","0.004159906"
"9300","1469","1469","1469","0.0040105386","0.0040105386","0.0040105386","1469","1469","1469","0.0041574617","0.0041574617","0.0041574617","1469","1469","1469","0.0041556447","0.0041556447","0.0041556447","1469","1469","1469","0.004189923","0.004189923","0.004189923","1469","1469","1469","0.0042210454","0.0042210454","0.0042210454","1469","1469","1469","0.0045538205","0.0045538205","0.0045538205","1469","1469","1469","0.0041856295","0.0041856295","0.0041856295","1469","1469","1469","0.0041579898","0.0041579898","0.0041579898","1469","1469","1469","0.0041937036","0.0041937036","0.0041937036","1469","1469","1469","0.004113773","0.004113773","0.004113773"
"9350","1478","1478","1478","0.0040825782","0.0040825782","0.0040825782","1478","1478","1478","0.004178559","0.004178559","0.004178559","1478","1478","1478","0.0041379957","0.0041379957","0.0041379957","1478","1478","1478","0.004193767","0.004193767","0.004193767","1478","1478","1478","0.005305874","0.005305874","0.005305874","1478","1478","1478","0.0043980326","0.0043980326","0.0043980326","1478","1478","1478","0.0041594007","0.0041594007","0.0041594007","1478","1478","1478","0.0041307528","0.0041307528","0.0041307528","1478","1478","1478","0.0041557644","0.0041557644","0.0041557644","1478","1478","1478","0.0040998203","0.0040998203","0.0040998203"
"9400","1487","1487","1487","0.0040527713","0.0040527713","0.0040527713","1487","1487","1487","0.004173623","0.004173623","0.004173623","1487","1487","1487","0.004145983","0.004145983","0.004145983","1487","1487","1487","0.004218251","0.004218251","0.004218251","1487","1487","1487","0.0056257313","0.0056257313","0.0056257313","1487","1487","1487","0.005399071","0.005399071","0.005399071","1487","1487","1487","0.004135344","0.004135344","0.004135344","1487","1487","1487","0.0041351607","0.0041351607","0.0041351607","1487","1487","1487","0.004129841","0.004129841","0.004129841","1487","1487","1487","0.00412162","0.00412162","0.00412162"
"9450","1497","1497","1497","0.004104219","0.004104219","0.004104219","1497","1497","1497","0.004127918","0.004127918","0.004127918","1497","1497","1497","0.0042436006","0.0042436006","0.0042436006","1497","1497","1497","0.0041747787","0.0041747787","0.0041747787","1497","1497","1497","0.004236096","0.004236096","0.004236096","1497","1497","1497","0.004284586","0.004284586","0.004284586","1497","1497","1497","0.004169713","0.004169713","0.004169713","1497","1497","1497","0.0041548642","0.0041548642","0.0041548642","1497","1497","1497","0.0041478034","0.0041478034","0.0041478034","1497","1497","1497","0.0041416166","0.0041416166","0.0041416166"
